Configuração completa da Sala:1172 - Tempo de Processamento: 3 minutes, 15 seconds
Configuração completa da Sala:1173 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1820 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1821 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1822 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1823 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1839 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1840 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1841 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1842 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1826 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1827 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1849 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1819 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:869 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1810 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1809 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1808 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1806 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1807 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1898 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1818 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1869 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1868 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1870 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1872 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1871 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1887 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1886 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1875 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1874 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:1873 - Tempo de Processamento: 3 minutes, 14 seconds
Configuração completa da Sala:572 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:1945 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:1946 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:12225 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12225 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:1917 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:1916 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:668 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:670 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:671 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:669 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:475 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:472 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:482 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:473 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:480 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:629 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:474 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:481 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:632 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:477 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:478 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:633 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:479 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:471 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:470 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:1217 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:735 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:424 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:1926 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:66790 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:2104 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:2157 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:1070 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:1066 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:2188 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:66804 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:643 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:66801 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:66800 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:66805 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:66806 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:619 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:66810 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:66809 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:628 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:628 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:455 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:455 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:21 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:21 - Tempo de Processamento: 13 seconds
Configuração completa da Sala:848 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:848 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:1030 - Tempo de Processamento: 4 minutes, 47 seconds
Configuração completa da Sala:757 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:758 - Tempo de Processamento: 4 minutes, 45 seconds
Configuração completa da Sala:759 - Tempo de Processamento: 4 minutes, 45 seconds
Configuração completa da Sala:760 - Tempo de Processamento: 4 minutes, 44 seconds
Configuração completa da Sala:761 - Tempo de Processamento: 4 minutes, 44 seconds
Configuração completa da Sala:2005 - Tempo de Processamento: 4 minutes, 44 seconds
Configuração completa da Sala:2006 - Tempo de Processamento: 4 minutes, 43 seconds
Configuração completa da Sala:2008 - Tempo de Processamento: 4 minutes, 41 seconds
Configuração completa da Sala:2007 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:2072 - Tempo de Processamento: 4 minutes, 41 seconds
Configuração completa da Sala:2074 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:2073 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:1165 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:1219 - Tempo de Processamento: 4 minutes, 41 seconds
Configuração completa da Sala:1166 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:2201 - Tempo de Processamento: 4 minutes, 42 seconds
Configuração completa da Sala:2202 - Tempo de Processamento: 4 minutes, 41 seconds
Configuração completa da Sala:1942 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:1925 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:1938 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:1939 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:1940 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:1941 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:2528 - Tempo de Processamento: 15 seconds
Configuração completa da Sala:101013 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:101013 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:2203 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:2203 - Tempo de Processamento: 22 seconds
Configuração completa da Sala:2203 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:2203 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:2387 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:2387 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:1900 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 1 second
Configuração completa da Sala:3085 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3085 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3185 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3207 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3207 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3207 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:2968 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:3227 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3227 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3227 - Tempo de Processamento: 14 seconds
Configuração completa da Sala:716 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:3196 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:3223 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3220 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3222 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3177 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:2961 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3220 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3175 - Tempo de Processamento: 19 seconds
Configuração completa da Sala:3179 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:3222 - Tempo de Processamento: 18 seconds
Configuração completa da Sala:3194 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3184 - Tempo de Processamento: 14 seconds
Configuração completa da Sala:3738 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:3744 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:2090 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:5982 - Tempo de Processamento: 18 seconds
Configuração completa da Sala:2521 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:6232 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:6273 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:6025 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:6026 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6027 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6028 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:6029 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:6030 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:5988 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:5988 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:6274 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:6402 - Tempo de Processamento: 17 seconds
Configuração completa da Sala:5986 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:5994 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:5994 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6030 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:6030 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:6029 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:6028 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6027 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6026 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6025 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3086 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3095 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:3096 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:5518 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:719 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6276 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:6281 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6275 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6277 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6278 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6279 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6280 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6282 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6283 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6285 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6311 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6312 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6313 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6314 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6315 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6316 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6317 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6284 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:2156 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:2043 - Tempo de Processamento: 1 second
Configuração completa da Sala:2042 - Tempo de Processamento: 1 second
Configuração completa da Sala:2041 - Tempo de Processamento: 1 second
Configuração completa da Sala:2150 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2148 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2146 - Tempo de Processamento: 1 second
Configuração completa da Sala:2523 - Tempo de Processamento: 1 second
Configuração completa da Sala:2038 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2136 - Tempo de Processamento: 1 second
Configuração completa da Sala:2135 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2134 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2133 - Tempo de Processamento: 1 second
Configuração completa da Sala:2130 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2036 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2127 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2126 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2144 - Tempo de Processamento: 1 second
Configuração completa da Sala:2125 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2118 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2117 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2111 - Tempo de Processamento: 1 second
Configuração completa da Sala:2110 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2106 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2105 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2100 - Tempo de Processamento: 1 second
Configuração completa da Sala:2087 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2086 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2032 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2068 - Tempo de Processamento: 1 second
Configuração completa da Sala:2052 - Tempo de Processamento: 1 second
Configuração completa da Sala:2050 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2045 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2464 - Tempo de Processamento: 1 second
Configuração completa da Sala:2522 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2414 - Tempo de Processamento: 1 second
Configuração completa da Sala:2525 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2527 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2051 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2053 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2467 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2524 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1982 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1949 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2064 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2056 - Tempo de Processamento: 1 second
Configuração completa da Sala:1981 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2155 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2058 - Tempo de Processamento: 1 second
Configuração completa da Sala:2060 - Tempo de Processamento: 1 second
Configuração completa da Sala:2061 - Tempo de Processamento: 1 second
Configuração completa da Sala:1980 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2154 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2153 - Tempo de Processamento: 1 second
Configuração completa da Sala:2152 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1974 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1979 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1978 - Tempo de Processamento: 1 second
Configuração completa da Sala:1977 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1976 - Tempo de Processamento: 1 second
Configuração completa da Sala:1975 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2132 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2137 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1967 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2138 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2139 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2140 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2142 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2147 - Tempo de Processamento: 1 second
Configuração completa da Sala:1968 - Tempo de Processamento: 1 second
Configuração completa da Sala:1970 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1971 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1972 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2044 - Tempo de Processamento: 1 second
Configuração completa da Sala:1948 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2149 - Tempo de Processamento: 1 second
Configuração completa da Sala:1973 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2080 - Tempo de Processamento: 1 second
Configuração completa da Sala:2466 - Tempo de Processamento: 1 second
Configuração completa da Sala:2084 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2143 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2103 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2108 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1963 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1964 - Tempo de Processamento: 1 second
Configuração completa da Sala:1966 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2079 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2085 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2091 - Tempo de Processamento: 1 second
Configuração completa da Sala:2101 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2128 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2129 - Tempo de Processamento: 1 second
Configuração completa da Sala:2145 - Tempo de Processamento: 1 second
Configuração completa da Sala:1952 - Tempo de Processamento: 1 second
Configuração completa da Sala:1950 - Tempo de Processamento: 1 second
Configuração completa da Sala:1951 - Tempo de Processamento: 1 second
Configuração completa da Sala:1953 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1954 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2066 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2067 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2069 - Tempo de Processamento: 1 second
Configuração completa da Sala:2070 - Tempo de Processamento: 1 second
Configuração completa da Sala:1955 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1956 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:1959 - Tempo de Processamento: 1 second
Configuração completa da Sala:2071 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2078 - Tempo de Processamento: 1 second
Configuração completa da Sala:1960 - Tempo de Processamento: 1 second
Configuração completa da Sala:2062 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:2033 - Tempo de Processamento: 1 second
Configuração completa da Sala:2183 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:7323 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:7322 - Tempo de Processamento: 1 second
Configuração completa da Sala:7324 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:7325 - Tempo de Processamento: 1 second
Configuração completa da Sala:7336 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:7405 - Tempo de Processamento: 15 seconds
Configuração completa da Sala:7406 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:7425 - Tempo de Processamento: 18 seconds
Configuração completa da Sala:7426 - Tempo de Processamento: 16 seconds
Configuração completa da Sala:7263 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:7262 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:8546 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:8525 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:6871 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:7190 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:6945 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:11168 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:4761 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:5852 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:11344 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:11722 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:11741 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:11740 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11739 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11686 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:3555 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:6273 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:707 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:11449 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:2175 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:2177 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:11279 - Tempo de Processamento: 1 second
Configuração completa da Sala:11278 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11280 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11277 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11196 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11275 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:11276 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:5973 - Tempo de Processamento: 0 seconds
Configuração completa da Sala:12128 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:12129 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:12137 - Tempo de Processamento: 9 seconds
Configuração completa da Sala:12073 - Tempo de Processamento: 8 seconds
Configuração completa da Sala:12074 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:12075 - Tempo de Processamento: 7 seconds
Configuração completa da Sala:6677 - Tempo de Processamento: 6 seconds
Configuração completa da Sala:6677 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:5630 - Tempo de Processamento: 27 seconds
Configuração completa da Sala:3262 - Tempo de Processamento: 26 seconds
Configuração completa da Sala:6368 - Tempo de Processamento: 12 seconds
Configuração completa da Sala:11617 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:5630 - Tempo de Processamento: 10 seconds
Configuração completa da Sala:3262 - Tempo de Processamento: 11 seconds
Configuração completa da Sala:3616 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:3579 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:3618 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12857 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12510 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12511 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12619 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12620 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12594 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12595 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12596 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12621 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12618 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12584 - Tempo de Processamento: 5 seconds
Configuração completa da Sala:12585 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12576 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12573 - Tempo de Processamento: 2 seconds
Configuração completa da Sala:12574 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12575 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12583 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12586 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12472 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12538 - Tempo de Processamento: 4 seconds
Configuração completa da Sala:12539 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12540 - Tempo de Processamento: 3 seconds
Configuração completa da Sala:12541 - Tempo de Processamento: 2 seconds
